Endpoint Name,Site,Last Logged In User,OS Username,Group,Tags,Domain,Account,Console Visible IP,Agent Version,Serial Number,Subscribed On,Device Type,Model Name,OS,OS Version,Architecture,Memory,CPU Count,CPU Type,Core Count,Management Connectivity,Network Status,Update Status,Scan Status,Last Reported IP,Pending Uninstall,Disk Encryption,Agent UUID,Agent ID,Customer Identifier,Console Migration Status,Operational State,Operational State Expiration,Last Reboot Date,Installer Type,Reboot Required due to Threat,User Action Required,Remote Profiling State,Remote Profiling Expiration,Storage Type,Storage Name,Cloud Account,Cloud Location,Cloud Network,Cloud Image,Cloud Tags,Cloud Instance Size,Cloud Instance ID,Cloud Security Group,Cluster Name,K8s Type,K8s Version,Agent Namespace,Agent Pod Name,K8s Node Name,K8s Node Labels,Is Uninstalled,Decommissioned at
SWHQSCADA,국내 법인,N/A,N/A,Server Group,서버 : SCADA,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 10 68 e4 35 c5 ec c5-56 83 f8 2d e9 b2 82 12,2023-02-24 2:24,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,16 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:18:26 AM )",192.9.200.42,No,Off,a0dc03397a4540b3b8f850c5bdbfa77c,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 2:03,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQHRWAS,국내 법인,N/A,N/A,Server Group,서버 : HR_WAS,WORKGROUP,SW Hitech,175.200.199.44,22.2.5.806,VMware-42 10 89 95 b1 cc 17 9d-52 b7 e0 a3 4a 6b 0a d9,2023-02-24 2:35,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2019 Standard,17763",64 bit,32 GB,16,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,16,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:42:17 AM )",192.9.200.44,No,Off,f35efd602324412f94f81683e881cdc3,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 14:50,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQMESWEB,국내 법인,N/A,N/A,Server Group,서버 : MES_WEB,작업그룹,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 10 76 70 2e 87 d6 2e-8a c4 be a8 aa 95 ff 81,2023-02-24 2:36,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2016 Standard,14393",64 bit,16 GB,8,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,8,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:08:49 AM )",192.9.200.43,No,Off,5d821de0d00e49719041a1f16534ebb2,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 2:02,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
EOSTest,국내 법인,N/A,N/A,Server Group,서버 : EOS Test,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 10 98 68 dc 37 4d e7-a8 8d e4 1e 06 7f 74 dc,2023-02-24 2:47,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,16 GB,12,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,12,Online,Connected,Up to date,"Completed( Feb 24, 2023 04:01:28 AM )",192.9.200.49,No,Off,6635268ddcba445cbd5d5c9705ed344e,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 2:03,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQVCENTER01,국내 법인,N/A,N/A,Server Group,서버 : VCenter,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,VMware-56 4d e2 af cc 28 35 63-a5 40 21 84 12 22 41 c3,2023-02-24 2:48,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 R2 Standard,9600",64 bit,16 GB,8,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,8,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:12:48 AM )",192.9.200.61,No,Off,a7a44078c036480991780fee6db82bba,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 10:06,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQAAD01,국내 법인,N/A,N/A,Server Group,서버 : Azure AD,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 10 42 a5 a8 34 fa 7a-1d 30 5b 3e b9 32 97 e3,2023-02-24 2:51,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2016 Standard,14393",64 bit,4 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:50:21 AM )",192.9.200.130,No,Off,3ae408a3a1bc4165ab6dc099ac1de3fc,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-17 7:52,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQSWPDB,국내 법인,N/A,N/A,Server Group,서버 : SWP_DB,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 10 b7 a7 54 91 68 de-6e cf 4f 3e 9a 44 ff 76,2023-02-24 2:57,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,16 GB,8,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,8,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:39:56 AM )",10.10.10.157,No,Off,3c799fd1ca4e4249ac63d9fc626deb2b,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 2:02,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWRFCC01,국내 법인,N/A,N/A,Server Group,서버 : RFC,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 0a 48 12 d1 f7 b5 a9-c4 1f 8a 6a ee 9a cb 00,2023-02-24 2:57,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 R2 Standard,9600",64 bit,12 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:20:25 AM )",192.9.200.158,No,Off,8238dd9b7ac647c991582108a51dd180,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 2:00,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQDGATE,국내 법인,N/A,N/A,Server Group,서버 : DGATE,작업그룹,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 10 63 28 02 aa 0e 58-d7 2f c1 09 b8 0b 48 10,2023-02-24 3:04,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,16 GB,8,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,8,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:37:08 AM )",192.9.200.160,No,Off,49531e297cbb4a03bd793b17da452ac7,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 1:17,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQMESIF01,국내 법인,N/A,N/A,Server Group,서버 : MES_IF,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 10 7c 3e 16 8e 71 9d-5b 20 eb 6d 84 f7 98 ac,2023-02-24 3:06,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,32 GB,12,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,12,Online,Connected,Up to date,"Completed( Feb 24, 2023 04:14:05 AM )",192.9.200.159,No,Off,4dadad3665974b1cb09dcf7956eced9d,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-02 7:15,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQNMS,국내 법인,N/A,N/A,Server Group,서버 : NMS,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 0a ac f5 4e d0 5a 88-63 d5 8f 97 ff c3 04 a3,2023-02-24 3:09,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2008 R2 Standard ,7601 SP1",64 bit,4 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:39:35 AM )",192.9.200.249,No,Off,63f3bea3d0ad452e9b9d8c88763cd223,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 10:46,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWNewFile,국내 법인,N/A,N/A,Server Group,서버 : 구ERP 파일서버,WORKGROUP,SW Hitech,175.200.200.3,22.2.5.806,VMware-42 0a 78 d0 12 d2 db 4d-f2 db 1d 9f 00 1d 04 32,2023-02-24 3:11,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2008 R2 Standard ,7601 SP1",64 bit,8 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 11:35:59 AM )",175.200.200.3,No,Off,501986c52b3442b683ad246995f9b245,1.63E+18,N/A,N/A,Not disabled,N/A,2023-02-24 9:19,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWDNS01,국내 법인,N/A,N/A,Server Group,서버 : DNS_01,WORKGROUP,SW Hitech,175.200.200.5,22.2.5.806,VMware-42 10 fa 7f a9 0c 18 1c-b1 46 10 40 44 b6 c3 8f,2023-02-24 3:17,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,4 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:48:12 AM )",175.200.200.5,No,Off,2fc85f8ef8a64e248438b941059644b5,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 10:47,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWDNS02,국내 법인,N/A,N/A,Server Group,서버 : DNS_02,WORKGROUP,SW Hitech,175.200.200.6,22.2.5.806,VMware-42 10 54 2a 4c 05 16 e4-ed 9a af 16 c2 df 9d b4,2023-02-24 3:17,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,4 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:48:25 AM )",175.200.200.6,No,Off,aa9023425b9e4c81a09e2e6045bbd5e0,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 10:55,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
BILL,국내 법인,N/A,N/A,Server Group,서버 : BILL,WORKGROUP,SW Hitech,175.200.200.4,22.2.5.806,VMware-42 3f 3b 78 91 87 0f 58-ff e7 ee 42 15 51 eb 64,2023-02-24 3:17,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2008 R2 Enterprise ,7601 SP1",64 bit,8 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 06:32:26 AM )",175.200.200.4,No,Off,051d95cea58242f697592d8fb47313c0,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-17 8:31,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQSWPWEB,국내 법인,N/A,N/A,Server Group,서버 : SWP_WEB,WORKGROUP,SW Hitech,175.200.200.14,22.2.5.806,VMware-42 10 c9 06 d7 37 f4 ea-e1 0a 99 e8 77 68 e7 42,2023-02-24 3:20,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,8 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 03:59:56 AM )",175.200.200.14,No,Off,ddcced9ec8854d82af81532af1d40ddd,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 2:01,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWSYERP,국내 법인,N/A,N/A,Server Group,서버 : 삼영ERP,WORKGROUP,SW Hitech,175.200.200.39,22.2.5.806,VMware-42 10 a0 02 95 72 a4 87-83 10 61 a1 cd 9e ec ce,2023-02-24 3:27,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,8 GB,12,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,12,Online,Connected,Up to date,"Completed( Feb 24, 2023 04:36:12 AM )",175.200.200.39,No,Off,9b1ea54095b64d9886dcb27a2ec650f5,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 3:10,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQSBC,국내 법인,N/A,N/A,Server Group,서버 : SAP_전자세금,WORKGROUP,SW Hitech,175.200.200.40,22.2.5.806,VMware-42 0a a8 4c e5 ef 8b 13-19 c3 02 a3 3e cd 05 89,2023-02-24 3:27,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,8 GB,4,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,4,Online,Connected,Up to date,"Completed( Feb 24, 2023 04:18:07 AM )",175.200.200.40,No,Off,3031b1ffcdea494cabd230f42d262122,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-23 23:45,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQRDP01,국내 법인,N/A,N/A,Server Group,서버 : RPD_01,작업그룹,SW Hitech,175.200.200.237,22.2.5.806,VMware-42 03 51 ad 15 ff c5 d7-41 f6 05 a3 61 48 43 53,2023-02-24 4:51,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,8 GB,8,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,8,Online,Connected,Up to date,"Completed( Feb 24, 2023 05:12:06 AM )",175.200.200.237,No,Off,cb256a2f00ff4b83920a1277f597aa52,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-17 8:00,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQSENDSTOCK,국내 법인,N/A,N/A,Server Group,서버 : 협력사 재고관리,작업그룹,SW Hitech,175.200.199.2,22.2.5.806,VMware-42 10 40 60 07 d1 3a f9-37 57 32 cb 19 c2 ca c1,2023-02-24 4:52,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2016 Standard,14393",64 bit,4 GB,2,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,2,Online,Connected,Up to date,"Completed( Feb 24, 2023 06:02:48 AM )",192.9.200.172,No,Off,f4c81794761741338098750b4f6b3274,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 1:16,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQRDP02,국내 법인,N/A,N/A,Server Group,서버 : RPD_02,작업그룹,SW Hitech,175.200.200.238,22.2.5.806,VMware-42 03 98 4c ea 24 06 66-20 a1 a1 60 08 50 f6 9c,2023-02-24 4:55,server,"VMware, Inc. - VMware Virtual Platform",Windows,"Windows Server 2012 Standard,9200",64 bit,8 GB,8,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,8,Online,Connected,Up to date,"Completed( Feb 24, 2023 05:15:57 AM )",175.200.200.238,No,Off,1e2a09ba83fa4b98bc4a3e8ab613fef3,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-17 8:02,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWPOPDB01,국내 법인,N/A,N/A,Server Group,서버 : POP DB,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,06PXVL9,2023-02-24 6:34,server,IBM - System x3650 M4 : -[7915C2K]-,Windows,"Windows Server 2008 R2 Standard ,7601 SP1",64 bit,32 GB,24,Intel(R) Xeon(R) CPU E5-2620 0 @ 2.00GHz,24,Online,Connected,Up to date,"Completed( Feb 24, 2023 08:12:53 AM )",192.9.200.18,No,Off,2e3e008f9c5b4f68b0db3d4541545b4e,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-27 2:40,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQNEXWAS,국내 법인,N/A,N/A,Server Group,서버 : 넥사 WAS,WORKGROUP,SW Hitech,175.200.199.170,22.2.5.806,J303NFWW,2023-02-27 6:01,server,Lenovo - ThinkSystem SR650 -[7X06CTO1WW]-,Windows,"Windows Server 2019 Standard,17763",64 bit,64 GB,20,Intel(R) Xeon(R) Gold 5215 CPU @ 2.50GHz,20,Online,Connected,Up to date,"Completed( Feb 27, 2023 06:48:15 AM )",192.9.200.170,No,Off,3bd3c01e347249a1908c45c53998f88c,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-23 23:39,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQSOLMAN,국내 법인,N/A,N/A,Server Group,서버 : SAP_솔맨,WORKGROUP,SW Hitech,175.200.199.151,22.2.5.806,J333G58,2023-02-27 8:55,server,LENOVO - System x3650 M5: -[8871AC1]-,Windows,"Windows Server 2012 R2 Standard,9600",64 bit,47 GB,16,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,16,Online,Connected,Up to date,"Completed( Feb 27, 2023 10:47:44 AM )",192.9.200.151,No,Off,9b033fdfdc6c437ca0c9fb3b19e04596,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-24 0:04,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQCONTENS,국내 법인,N/A,N/A,Server Group,서버 : SAP_콘텐츠,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,J33T15C,2023-02-27 8:58,server,LENOVO - System x3650 M5: -[8871AC1]-,Windows,"Windows Server 2012 R2 Standard,9600",64 bit,47 GB,16,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,16,Online,Connected,Up to date,"Completed( Feb 27, 2023 09:35:19 AM )",192.9.200.152,No,Off,e6218f2a67e04115bce8ff2086915512,1.63E+18,N/A,N/A,Not disabled,N/A,2023-03-23 23:22,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWASBACKUP2,국내 법인,N/A,N/A,Server Group,서버 : 백업_아산,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,J9000XFC,2023-03-08 1:30,server,Lenovo - ThinkSystem SR650 -[7X06CTO1WW]-,Windows,"Windows Server 2022 Standard,20348",64 bit,32 GB,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,20,Online,Connected,Up to date,"Completed( Mar 08, 2023 04:14:35 AM )",192.9.180.71,No,Off,5a60c25a092d407ca73d4e64e677ed44,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-23 23:58,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWHQBACKUP,국내 법인,N/A,N/A,Server Group,서버 : 백업_서창,WORKGROUP,SW Hitech,175.200.199.2,22.2.5.806,06GVFPT,2023-03-08 1:36,server,LENOVO - System x3650 M5: -[5462IDH]-,Windows,"Windows Server 2012 R2 Standard,9600",64 bit,32 GB,12,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,12,Online,Connected,Up to date,"Completed( Mar 08, 2023 08:15:15 PM )",192.9.200.111,No,Off,2f41f8a355dc4f9aafe1ddc118703fed,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-24 0:10,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
swasbackup,국내 법인,N/A,N/A,Server Group,서버 : 백업_아산2,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,J30498Y5,2023-03-09 0:31,server,Lenovo - ThinkSystem SR650 -[7X06CTO1WW]-,Windows,"Windows Server 2019 Standard,17763",64 bit,32 GB,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,20,Online,Connected,Up to date,"Completed( Mar 09, 2023 01:06:07 AM )",192.9.180.70,No,Off,77166bde0be8494f94abdb734b97dcd5,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-24 10:51,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
ASWLF01,국내 법인,N/A,N/A,Server Group,서버 : 서열_아산,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,7E9C14E9-134F-4BB0-8717-448EAD5E1105,2023-03-09 0:45,server,Nutanix - AHV,Windows,"Windows Server 2019 Standard,17763",64 bit,8 GB,16,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,16,Online,Connected,Up to date,"Completed( Mar 09, 2023 01:12:47 AM )",192.9.180.81,No,Off,489897d2c91745a89d40bb289ac66b41,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-30 23:49,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
ASWAC01,국내 법인,N/A,N/A,Server Group,서버 : 근태/식수_아산,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,0B9F6F4E-3857-4867-9F57-7E2EF319B4F5,2023-03-09 0:45,server,Nutanix - AHV,Windows,"Windows Server 2019 Standard,17763",64 bit,16 GB,16,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,16,Online,Connected,Up to date,"Completed( Mar 09, 2023 01:11:30 AM )",192.9.180.110,No,Off,191cb36bc9cb46609a2ce8eedf33f16e,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-23 2:59,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
ASWSPC01,국내 법인,N/A,N/A,Server Group,서버 : SPC_아산,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,5668FB9F-25DB-477A-B159-A01221BD069E,2023-03-09 0:47,server,Nutanix - AHV,Windows,"Windows Server 2019 Standard,17763",64 bit,32 GB,8,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,8,Online,Connected,Up to date,"Completed( Mar 09, 2023 01:00:06 AM )",192.9.180.75,No,Off,f1f76fff08e34862860fac31c1e00b85,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-23 23:42,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
ASWGMS01,국내 법인,N/A,N/A,Server Group,서버 : 소닉월_아산,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,8DAA7C64-5630-459C-A0DB-ABE298863E6C,2023-03-09 0:55,server,Nutanix - AHV,Windows,"Windows Server 2019 Standard,17763",64 bit,16 GB,16,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,16,Online,Connected,Up to date,"Completed( Mar 09, 2023 01:35:22 AM )",192.9.180.113,No,Off,2c689e15e00844f59d25a7a42d123c44,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-27 1:45,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
ASWLIC01,국내 법인,N/A,N/A,Server Group,서버 : 모드뷰_아산,WORKGROUP,SW Hitech,220.123.45.50,22.2.5.806,81BE65B1-8ED1-4F4B-9B68-F4CCAB7BC4A0,2023-03-09 0:57,server,Nutanix - AHV,Windows,"Windows Server 2019 Standard,17763",64 bit,8 GB,8,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,8,Online,Connected,Up to date,"Completed( Mar 09, 2023 01:16:04 AM )",192.9.180.112,No,Off,1de394b8bbbc4562813a13b3fe76f5a7,1.64E+18,N/A,N/A,Not disabled,N/A,2023-03-23 3:01,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
